Day,Date,Time,App,CPU(%),Memory(KB),Launch Frequency,Window Status,Session Duration (min)
Friday,15-11-2024,29:35.8,Figma,1.16,530552,1,Active,48
Friday,15-11-2024,30:08.6,VSCode,4.68,566018,1,Active,34
Friday,15-11-2024,31:17.7,Discord,4.03,661683,3,Active,21
Friday,15-11-2024,32:37.1,Windows Terminal,2.51,573668,2,Active,7
Friday,15-11-2024,33:18.6,Spotify,2.19,262315,1,Active,35
Friday,15-11-2024,34:31.3,VSCode,2,785633,1,Inactive,7
Friday,15-11-2024,35:19.2,IntelliJ IDEA,1.77,711917,2,Active,50
Friday,15-11-2024,36:28.8,Chrome,0.6,245967,1,Active,33
Friday,15-11-2024,37:31.4,Notepad++,0.2,650686,3,Inactive,45
Friday,15-11-2024,38:34.1,Notepad++,2.42,392450,2,Inactive,9
Friday,15-11-2024,39:04.1,Jira,4.4,796990,2,Inactive,30
Friday,15-11-2024,40:33.0,IntelliJ IDEA,4.54,244207,1,Active,15
Friday,15-11-2024,41:05.6,GitHub Desktop,3.36,567771,3,Inactive,40
Friday,15-11-2024,42:16.5,Slack,4.86,788141,1,Inactive,12
Friday,15-11-2024,43:35.0,IntelliJ IDEA,1.09,414932,1,Inactive,5
Friday,15-11-2024,44:23.1,Windows Terminal,3.96,218229,3,Inactive,42
Friday,15-11-2024,45:33.0,Zoom,4.41,243719,2,Active,60
Friday,15-11-2024,46:30.8,Postman,1.02,597821,2,Inactive,18
Friday,15-11-2024,47:06.2,Discord,2.81,757488,3,Active,14
Friday,15-11-2024,48:42.1,Windows Terminal,0.81,171296,2,Active,41
Friday,15-11-2024,49:10.3,Notepad++,4.21,479293,1,Inactive,31
Friday,15-11-2024,50:03.8,Notepad++,0.31,436055,2,Active,17
Friday,15-11-2024,51:42.8,Netflix,2.01,735894,1,Active,35
Friday,15-11-2024,52:40.0,Windows Terminal,4.45,777423,3,Active,20
Friday,15-11-2024,53:38.5,Zoom,2.54,178701,2,Active,31
Friday,15-11-2024,54:04.6,Slack,3.55,252634,3,Active,28
Friday,15-11-2024,55:17.4,Jira,2.38,458070,2,Inactive,24
Friday,15-11-2024,56:55.0,Git,2.61,504848,3,Active,35
Friday,15-11-2024,57:21.1,Git,4.88,658617,3,Active,21
Friday,15-11-2024,58:40.3,Jira,4.39,723309,3,Active,25
Friday,15-11-2024,59:59.9,Spotify,4.55,693509,1,Inactive,24
Friday,15-11-2024,00:12.9,Spotify,2.64,531530,2,Inactive,43
Friday,15-11-2024,01:27.7,Postman,3.86,246043,3,Inactive,17
Friday,15-11-2024,02:43.7,Netflix,3.59,679761,2,Active,56
Friday,15-11-2024,03:29.6,Windows Terminal,0.95,405619,3,Active,18
Friday,15-11-2024,04:38.8,Spotify,1,778929,2,Inactive,20
Friday,15-11-2024,05:25.5,Jira,4.67,581379,3,Inactive,14
Friday,15-11-2024,06:16.6,Slack,1.34,494853,3,Inactive,5
Friday,15-11-2024,07:04.2,Jira,4.65,576851,3,Inactive,37
Friday,15-11-2024,08:36.4,Postman,1.4,548483,3,Inactive,43
Friday,15-11-2024,09:06.5,Notepad++,2,225246,1,Active,12
Friday,15-11-2024,10:23.8,Microsoft Teams,0.3,173693,2,Active,40
Friday,15-11-2024,11:34.3,Edge,3.94,543824,1,Active,47
Friday,15-11-2024,12:36.1,VSCode,0.65,754688,3,Inactive,23
Friday,15-11-2024,13:27.3,IntelliJ IDEA,1.18,732984,3,Inactive,40
Friday,15-11-2024,14:22.9,IntelliJ IDEA,0.84,680607,3,Inactive,53
Friday,15-11-2024,15:14.2,Discord,1.1,746233,1,Active,10
Friday,15-11-2024,16:36.8,Jira,4.07,230614,1,Active,59
Friday,15-11-2024,17:26.2,IntelliJ IDEA,2.35,273688,1,Active,22
Friday,15-11-2024,18:06.0,IntelliJ IDEA,3.39,556333,3,Inactive,33
Friday,15-11-2024,19:13.2,Chrome,4.25,528379,3,Inactive,33
Friday,15-11-2024,20:09.8,Discord,4.27,498629,1,Inactive,18
Friday,15-11-2024,21:56.7,Git,2.24,649386,2,Inactive,6
Friday,15-11-2024,22:31.5,Discord,4.21,736017,1,Inactive,14
Friday,15-11-2024,23:45.1,Discord,0.93,523631,1,Active,25
Friday,15-11-2024,24:22.4,Jira,1.32,404798,1,Inactive,43
Friday,15-11-2024,25:56.5,VSCode,3.46,690672,1,Active,33
Friday,15-11-2024,26:45.8,VSCode,2.01,461951,2,Inactive,6
Friday,15-11-2024,27:31.5,Figma,4.56,193806,2,Inactive,27
Friday,15-11-2024,28:14.3,Netflix,4.57,372482,2,Active,15
Friday,15-11-2024,29:14.9,Windows Terminal,3.04,305219,1,Inactive,28
Friday,15-11-2024,30:03.8,IntelliJ IDEA,0.54,266465,1,Active,21
Friday,15-11-2024,31:05.6,Jira,2.32,407393,1,Inactive,22
Friday,15-11-2024,32:56.0,GitHub Desktop,1.22,426734,1,Active,19
Friday,15-11-2024,33:55.1,Microsoft Teams,2.91,284490,2,Inactive,32
Friday,15-11-2024,34:57.2,IntelliJ IDEA,0.18,304876,3,Active,9
Friday,15-11-2024,35:49.1,Jira,4.1,287412,3,Active,54
Friday,15-11-2024,36:29.6,Netflix,3.64,260137,3,Active,20
Friday,15-11-2024,37:50.0,Spotify,4.29,385566,3,Active,37
Friday,15-11-2024,38:32.9,Microsoft Teams,2.03,275113,1,Inactive,14
Friday,15-11-2024,39:54.1,IntelliJ IDEA,4.32,485027,3,Inactive,34
Friday,15-11-2024,40:15.5,GitHub Desktop,3.58,360272,1,Active,9
Friday,15-11-2024,41:24.1,VSCode,1.51,654584,2,Inactive,40
Friday,15-11-2024,42:34.8,Discord,4.46,589286,3,Inactive,55
Friday,15-11-2024,43:38.6,Discord,3.78,648898,2,Active,37
Friday,15-11-2024,44:54.5,Edge,4.04,316943,1,Inactive,58
Friday,15-11-2024,45:19.1,Notepad++,1.97,414067,2,Active,25
Friday,15-11-2024,46:31.2,VSCode,1.16,769467,1,Inactive,60
Friday,15-11-2024,47:37.8,Edge,3.28,416640,2,Active,14
Friday,15-11-2024,48:01.9,IntelliJ IDEA,4.53,365205,2,Inactive,34
Friday,15-11-2024,49:45.5,Netflix,4.42,585804,1,Inactive,8
Friday,15-11-2024,50:16.0,Edge,4.5,206204,2,Inactive,8
Friday,15-11-2024,51:22.5,Discord,4.45,554434,1,Inactive,27
Friday,15-11-2024,52:52.5,Outlook,2.44,602748,1,Inactive,26
Friday,15-11-2024,53:12.3,Windows Terminal,0.91,206223,1,Inactive,8
Friday,15-11-2024,54:01.5,Postman,3.19,489301,1,Inactive,30
Friday,15-11-2024,55:21.8,Figma,1.8,442406,2,Inactive,8
Friday,15-11-2024,56:51.5,Chrome,4.43,611198,2,Active,47
Friday,15-11-2024,57:49.6,Windows Terminal,0.43,260778,2,Inactive,47
Friday,15-11-2024,58:45.5,Jira,0.81,305871,1,Inactive,22
Friday,15-11-2024,59:25.2,Microsoft Teams,0.32,112703,1,Active,31
Friday,15-11-2024,00:36.2,Notepad++,4.02,259012,2,Inactive,18
Friday,15-11-2024,01:00.1,GitHub Desktop,4.31,378404,3,Inactive,55
Friday,15-11-2024,02:04.2,Figma,4.58,273648,3,Inactive,12
Friday,15-11-2024,03:05.7,Figma,4.08,459385,3,Inactive,59
Friday,15-11-2024,04:30.3,Outlook,2.78,446659,3,Inactive,38
Friday,15-11-2024,05:09.7,Windows Terminal,3.44,722697,1,Active,57
Friday,15-11-2024,06:01.5,Git,1.43,633552,2,Inactive,51
Friday,15-11-2024,07:25.1,Zoom,4.03,370157,1,Active,40
Friday,15-11-2024,08:14.9,IntelliJ IDEA,4.42,360820,2,Active,11
Friday,15-11-2024,09:44.6,Windows Terminal,1.88,519273,2,Inactive,24
Friday,15-11-2024,10:05.3,GitHub Desktop,3.15,795082,1,Inactive,8
Friday,15-11-2024,11:27.4,Notepad++,0.85,596159,1,Inactive,28
Friday,15-11-2024,12:07.3,IntelliJ IDEA,2.48,615753,2,Active,30
Friday,15-11-2024,13:27.9,IntelliJ IDEA,1.5,740231,1,Inactive,15
Friday,15-11-2024,14:38.3,Discord,4.28,205549,1,Active,55
Friday,15-11-2024,15:47.0,Edge,2.75,616579,1,Active,8
Friday,15-11-2024,16:00.5,GitHub Desktop,0.26,405579,2,Inactive,47
Friday,15-11-2024,17:36.1,Microsoft Teams,0.91,424814,2,Active,7
Friday,15-11-2024,18:37.1,Microsoft Teams,3.11,301586,1,Inactive,57
Friday,15-11-2024,19:31.1,Jira,3.01,745330,3,Active,58
Friday,15-11-2024,20:39.3,Edge,0.42,735612,2,Active,46
Friday,15-11-2024,21:49.7,Windows Terminal,0.57,735944,1,Inactive,7
Friday,15-11-2024,22:25.9,Spotify,3.36,595620,2,Inactive,37
Friday,15-11-2024,23:19.3,Discord,2.15,346546,2,Inactive,18
Friday,15-11-2024,24:15.5,Edge,3.55,138585,1,Active,42
Friday,15-11-2024,25:56.1,Edge,0.63,570726,1,Active,51
Friday,15-11-2024,26:04.3,Spotify,3.47,707408,1,Inactive,32
Friday,15-11-2024,27:26.1,Outlook,3.67,417242,3,Active,35
Friday,15-11-2024,28:41.0,Netflix,0.87,300790,2,Active,8
Friday,15-11-2024,29:02.9,Jira,2.01,621789,2,Inactive,55
Friday,15-11-2024,30:45.9,Spotify,2.3,442788,3,Inactive,47
Friday,15-11-2024,31:21.0,GitHub Desktop,0.14,272154,2,Inactive,10
Friday,15-11-2024,32:31.9,Spotify,0.83,247158,1,Inactive,22
Friday,15-11-2024,33:58.2,GitHub Desktop,2.15,109673,3,Inactive,50
Friday,15-11-2024,34:21.8,Netflix,1.75,209678,2,Active,18
Friday,15-11-2024,35:09.3,Windows Terminal,1.44,509668,3,Active,32
Friday,15-11-2024,36:50.0,Microsoft Teams,2.33,719682,3,Inactive,39
Friday,15-11-2024,37:48.5,Microsoft Teams,1.49,118785,2,Active,35
Friday,15-11-2024,38:53.9,Notepad++,4.65,738331,3,Active,25
Friday,15-11-2024,39:53.6,IntelliJ IDEA,2.3,414869,3,Active,57
Friday,15-11-2024,40:14.7,Jira,2.03,104493,3,Active,7
Friday,15-11-2024,41:15.0,Figma,1.27,102359,2,Active,9
Friday,15-11-2024,42:51.8,Jira,2.72,673094,2,Active,37
Friday,15-11-2024,43:56.0,Zoom,3.87,795535,1,Inactive,42
Friday,15-11-2024,44:13.6,Outlook,1.51,221500,1,Inactive,40
Friday,15-11-2024,45:46.3,GitHub Desktop,2.77,309984,1,Inactive,10
Friday,15-11-2024,46:21.7,IntelliJ IDEA,4.74,121695,1,Active,52
Friday,15-11-2024,47:46.3,GitHub Desktop,3.32,369581,2,Active,32
Friday,15-11-2024,48:13.8,GitHub Desktop,1.87,402806,2,Active,9
Friday,15-11-2024,49:09.9,Chrome,4.28,103489,1,Active,54
Friday,15-11-2024,50:49.8,Jira,4.83,218877,2,Inactive,12
Friday,15-11-2024,51:32.8,Outlook,2.38,228028,2,Inactive,55
Friday,15-11-2024,52:05.4,Slack,1.83,506722,1,Inactive,51
Friday,15-11-2024,53:02.0,Slack,4.96,270175,1,Inactive,15
Friday,15-11-2024,54:33.9,Outlook,1.05,762249,2,Active,26
Friday,15-11-2024,55:54.4,Notepad++,0.61,637311,2,Active,15
Friday,15-11-2024,56:12.7,Git,3.89,170150,3,Active,58
Friday,15-11-2024,57:43.0,Git,2.83,580093,2,Inactive,46
Friday,15-11-2024,58:23.2,Microsoft Teams,0.28,297216,1,Inactive,6
Friday,15-11-2024,59:43.0,Netflix,3.28,535718,3,Active,25
Friday,15-11-2024,00:55.5,Slack,0.76,200639,3,Active,42
Friday,15-11-2024,01:08.5,Git,2.81,678399,3,Inactive,12
Friday,15-11-2024,02:39.9,Microsoft Teams,3.95,769075,2,Active,24
Friday,15-11-2024,03:34.9,Notepad++,1.54,211751,1,Inactive,47
Friday,15-11-2024,04:08.7,Jira,4.1,260470,2,Inactive,59
Friday,15-11-2024,05:26.1,Windows Terminal,1.88,622491,2,Inactive,31
Friday,15-11-2024,06:01.0,Zoom,1.71,197597,1,Active,28
Friday,15-11-2024,07:07.1,Jira,3.86,433774,1,Active,41
Friday,15-11-2024,08:13.6,Slack,1.23,389946,2,Active,56
Friday,15-11-2024,09:45.6,Outlook,1.56,679198,3,Inactive,11
Friday,15-11-2024,10:57.4,Microsoft Teams,1.63,540581,1,Inactive,22
Friday,15-11-2024,11:47.1,Edge,0.44,716881,1,Active,35
Friday,15-11-2024,12:02.5,Netflix,2.09,212083,2,Active,42
Friday,15-11-2024,13:35.9,IntelliJ IDEA,0.5,276559,1,Active,45
Friday,15-11-2024,14:51.0,Git,1.17,232814,1,Active,31
Friday,15-11-2024,15:00.7,Windows Terminal,4.39,704704,3,Active,36
Friday,15-11-2024,16:35.2,Microsoft Teams,2.21,743047,3,Inactive,17
Friday,15-11-2024,17:52.6,Zoom,1.79,524170,3,Inactive,42
Friday,15-11-2024,18:18.3,IntelliJ IDEA,3.12,230703,3,Inactive,21
Friday,15-11-2024,19:41.6,Git,0.11,220178,2,Active,52
Friday,15-11-2024,20:16.7,Edge,2.93,771949,3,Active,47
Friday,15-11-2024,21:15.1,Microsoft Teams,1.23,362139,3,Active,51
Friday,15-11-2024,22:04.7,Discord,0.75,328731,2,Active,41
Friday,15-11-2024,23:00.7,Postman,3.61,114428,2,Active,26
Friday,15-11-2024,24:13.5,Edge,0.82,779438,1,Inactive,25
Friday,15-11-2024,25:26.4,Windows Terminal,3.43,564950,3,Active,59
Friday,15-11-2024,26:40.2,Postman,2.01,297133,3,Active,36
Friday,15-11-2024,27:32.0,Jira,2.24,364357,1,Inactive,34
Friday,15-11-2024,28:10.1,Microsoft Teams,3.77,649749,2,Active,31
Friday,15-11-2024,29:07.9,Zoom,0.79,392896,1,Inactive,54
Friday,15-11-2024,30:00.5,Windows Terminal,0.42,576503,2,Inactive,46
Friday,15-11-2024,31:14.5,Postman,3.47,389003,2,Inactive,22
Friday,15-11-2024,32:10.5,IntelliJ IDEA,2.25,239970,1,Active,46
Friday,15-11-2024,33:31.4,IntelliJ IDEA,4.93,678548,3,Active,12
Friday,15-11-2024,34:17.8,Netflix,2.66,203635,2,Inactive,52
Friday,15-11-2024,35:25.0,Slack,2.88,212322,1,Inactive,21
Friday,15-11-2024,36:51.3,Outlook,4.29,702316,3,Active,45
Friday,15-11-2024,37:31.6,VSCode,0.83,120520,2,Inactive,41
Friday,15-11-2024,38:21.0,Git,1.05,213735,3,Inactive,51
Friday,15-11-2024,39:48.4,Jira,3.51,385151,3,Active,45
Friday,15-11-2024,40:25.7,Netflix,0.57,594775,3,Active,20
Friday,15-11-2024,41:20.0,Spotify,1.85,352882,3,Inactive,36
Friday,15-11-2024,42:14.5,Outlook,0.18,179973,1,Active,19
Friday,15-11-2024,43:26.9,Microsoft Teams,1.1,532390,3,Active,11
Friday,15-11-2024,44:43.6,Figma,3.62,331454,3,Active,18
Friday,15-11-2024,45:23.1,Microsoft Teams,1.36,716038,2,Active,22
Friday,15-11-2024,46:41.6,Figma,4.48,198023,2,Active,44
Friday,15-11-2024,47:07.1,Jira,3.98,662971,3,Active,7
Friday,15-11-2024,48:30.7,Jira,2.75,789225,3,Active,58
Friday,15-11-2024,49:31.9,Postman,4,446810,1,Active,37
Friday,15-11-2024,50:37.2,Jira,0.1,465909,2,Inactive,40
Friday,15-11-2024,51:44.2,VSCode,3.72,757673,3,Active,47
Friday,15-11-2024,52:17.2,GitHub Desktop,4.13,345597,3,Active,51
Friday,15-11-2024,53:11.2,Postman,1.07,409329,2,Active,47
Friday,15-11-2024,54:28.2,Edge,0.25,314081,2,Inactive,58
Friday,15-11-2024,55:43.5,Edge,3.47,266795,2,Inactive,5
Friday,15-11-2024,56:10.4,Microsoft Teams,2.71,540775,1,Active,53
Friday,15-11-2024,57:10.2,Slack,0.85,213707,2,Active,49
Friday,15-11-2024,58:52.2,Jira,3.6,681956,3,Inactive,33
Friday,15-11-2024,59:10.9,Outlook,3.34,326059,2,Inactive,16
Friday,15-11-2024,00:39.9,Figma,1.47,372869,3,Active,51
Friday,15-11-2024,01:51.8,VSCode,1.06,409890,2,Inactive,10
Friday,15-11-2024,02:55.6,Chrome,4,232937,1,Active,52
Friday,15-11-2024,03:44.6,Chrome,2.84,513775,3,Active,8
Friday,15-11-2024,04:33.2,Outlook,4.39,232568,1,Active,37
Friday,15-11-2024,05:54.6,Outlook,4.43,353225,3,Active,26
Friday,15-11-2024,06:33.6,Slack,1.37,448206,3,Active,57
Friday,15-11-2024,07:11.0,Notepad++,2.5,315273,1,Active,49
Friday,15-11-2024,08:40.1,Windows Terminal,0.82,563835,1,Inactive,51
Friday,15-11-2024,09:40.6,Slack,3.71,437476,2,Active,48
Friday,15-11-2024,10:17.9,Spotify,0.25,112089,1,Active,60
Friday,15-11-2024,11:51.8,VSCode,0.51,272935,3,Active,10
Friday,15-11-2024,12:44.2,Git,4.77,203033,2,Inactive,8
Friday,15-11-2024,13:50.7,VSCode,3.62,470500,2,Inactive,48
Friday,15-11-2024,14:07.8,Windows Terminal,3.26,406328,2,Active,10
Friday,15-11-2024,15:34.9,Edge,3.04,704383,3,Inactive,23
Friday,15-11-2024,16:31.5,Slack,0.84,403014,3,Active,25
Friday,15-11-2024,17:24.5,Microsoft Teams,2.59,590012,1,Active,43
Friday,15-11-2024,18:03.0,Jira,4.44,496252,2,Inactive,10
Friday,15-11-2024,19:23.8,Windows Terminal,1.45,257242,2,Inactive,41
Friday,15-11-2024,20:07.2,Notepad++,0.83,382496,3,Active,25
Friday,15-11-2024,21:23.7,Microsoft Teams,1.89,278505,3,Inactive,51
Friday,15-11-2024,22:02.6,Microsoft Teams,3.16,155613,2,Active,20
Friday,15-11-2024,23:26.6,Outlook,2.35,472325,1,Active,13
Friday,15-11-2024,24:04.1,Jira,4.03,228356,2,Inactive,58
Friday,15-11-2024,25:33.1,Outlook,4.58,105213,2,Inactive,59
Friday,15-11-2024,26:41.2,Outlook,4.75,622659,1,Active,29
Friday,15-11-2024,27:45.8,Postman,2.69,167282,2,Inactive,20
Friday,15-11-2024,28:09.7,Slack,0.79,519517,3,Inactive,51
Friday,15-11-2024,29:10.5,Zoom,2.1,266296,1,Active,31
Friday,15-11-2024,30:48.8,Edge,1.9,653984,2,Active,11
Friday,15-11-2024,31:19.8,Jira,0.5,142759,2,Inactive,45
Friday,15-11-2024,32:24.2,Netflix,4.74,491816,2,Active,16
Friday,15-11-2024,33:25.8,IntelliJ IDEA,3.63,486974,2,Active,23
Friday,15-11-2024,34:12.9,VSCode,3.38,592654,2,Inactive,31
Friday,15-11-2024,35:50.3,Zoom,2.61,656117,3,Active,54
Friday,15-11-2024,36:14.8,Chrome,1.91,683102,3,Active,58
Friday,15-11-2024,37:17.3,Edge,2.38,164518,3,Inactive,7
Friday,15-11-2024,38:18.7,Microsoft Teams,4.97,405530,1,Active,18
Friday,15-11-2024,39:13.8,Netflix,1.05,651773,2,Inactive,50
Friday,15-11-2024,40:07.4,IntelliJ IDEA,4.05,207138,1,Active,50
Friday,15-11-2024,41:38.5,Windows Terminal,2.39,229791,3,Active,43
Friday,15-11-2024,42:12.3,Slack,3.19,307607,2,Active,13
Friday,15-11-2024,43:25.7,Spotify,5,141115,2,Active,51
Friday,15-11-2024,44:04.1,Windows Terminal,2.53,443346,2,Active,34
Friday,15-11-2024,45:32.9,Notepad++,3.92,649950,1,Active,16
Friday,15-11-2024,46:13.9,VSCode,4.99,130826,3,Active,26
Friday,15-11-2024,47:49.4,Chrome,2.79,726206,3,Active,20
Friday,15-11-2024,48:44.4,Spotify,2.41,621511,2,Inactive,57
Friday,15-11-2024,49:38.1,Notepad++,4.59,751226,3,Active,30
Friday,15-11-2024,50:23.6,Netflix,0.76,160759,1,Inactive,43
Friday,15-11-2024,51:04.8,Chrome,4.37,770342,3,Inactive,11
Friday,15-11-2024,52:34.3,IntelliJ IDEA,1.23,655628,2,Inactive,58
Friday,15-11-2024,53:01.6,Edge,3.81,527063,1,Active,57
Friday,15-11-2024,54:46.2,Postman,3.07,630424,1,Active,20
Friday,15-11-2024,55:28.3,Spotify,1.75,180472,1,Inactive,7
Friday,15-11-2024,56:44.8,Zoom,0.74,662146,2,Active,58
Friday,15-11-2024,57:23.7,VSCode,3.91,453885,1,Inactive,30
Friday,15-11-2024,58:27.5,Microsoft Teams,2.64,200647,1,Active,32
Friday,15-11-2024,59:49.9,VSCode,4.7,302310,1,Active,28
Friday,15-11-2024,00:24.4,Slack,4.11,128594,2,Active,48
Friday,15-11-2024,01:29.1,Spotify,4.71,323193,1,Active,54
Friday,15-11-2024,02:13.3,Spotify,1.84,550671,3,Active,32
Friday,15-11-2024,03:36.1,Git,3.17,608842,2,Active,44
Friday,15-11-2024,04:13.5,Jira,1.52,142301,1,Active,24
Friday,15-11-2024,05:57.6,VSCode,3.99,569164,1,Inactive,24
Friday,15-11-2024,06:15.5,Outlook,3.71,654285,1,Inactive,7
Friday,15-11-2024,07:13.2,Netflix,3.11,230167,1,Active,47
Friday,15-11-2024,08:23.5,VSCode,3.07,149798,3,Inactive,41
Friday,15-11-2024,09:37.7,Slack,4.04,399645,3,Active,6
Friday,15-11-2024,10:45.5,Jira,2.96,273645,2,Inactive,54
Friday,15-11-2024,11:39.6,Discord,4.36,788674,2,Inactive,10
Friday,15-11-2024,12:56.5,Zoom,0.81,483968,3,Inactive,45
Friday,15-11-2024,13:36.3,Edge,1.72,207944,2,Active,54
Friday,15-11-2024,14:32.9,Zoom,2.89,303896,1,Active,11
Friday,15-11-2024,15:11.9,IntelliJ IDEA,1.54,248155,2,Inactive,41
Friday,15-11-2024,16:36.0,Microsoft Teams,2.1,124076,3,Inactive,14
Friday,15-11-2024,17:25.7,Chrome,2.34,537994,1,Inactive,16
Friday,15-11-2024,18:47.2,Zoom,2.85,339191,3,Active,25
Friday,15-11-2024,19:42.7,Netflix,3.29,645478,1,Active,58
Friday,15-11-2024,20:52.3,VSCode,4.5,527265,3,Active,14
Friday,15-11-2024,21:57.7,Notepad++,1.77,675932,1,Inactive,42
Friday,15-11-2024,22:48.4,Outlook,3.42,555234,3,Inactive,10
Friday,15-11-2024,23:50.6,Discord,2.91,461462,2,Active,58
Friday,15-11-2024,24:13.0,Outlook,2.46,546644,1,Active,54
Friday,15-11-2024,25:12.8,Windows Terminal,1.64,453215,1,Inactive,58
Friday,15-11-2024,26:12.8,Jira,2.05,256187,1,Inactive,59
Friday,15-11-2024,27:32.3,Microsoft Teams,4.29,272223,2,Active,5
Friday,15-11-2024,28:00.7,Windows Terminal,2.23,509650,2,Active,8
Friday,15-11-2024,29:07.9,Discord,2.57,178702,1,Active,57
Friday,15-11-2024,30:39.4,VSCode,0.33,169439,2,Active,44
Friday,15-11-2024,31:41.3,Slack,1.54,735996,1,Inactive,8
Friday,15-11-2024,32:29.4,GitHub Desktop,4.33,647155,1,Inactive,46
Friday,15-11-2024,33:26.7,Edge,0.35,486254,1,Inactive,22
Friday,15-11-2024,34:01.9,Git,2.26,727924,2,Inactive,15
Friday,15-11-2024,35:03.7,Figma,4.44,522806,2,Active,43
Friday,15-11-2024,36:08.4,VSCode,2.82,196541,3,Inactive,51
Friday,15-11-2024,37:40.9,Git,4.62,150011,1,Active,54
Friday,15-11-2024,38:49.3,VSCode,2.05,649434,3,Inactive,9
Friday,15-11-2024,39:12.2,Postman,2.32,193519,1,Inactive,27
Friday,15-11-2024,40:46.0,GitHub Desktop,1.09,520806,1,Inactive,39
Friday,15-11-2024,41:59.1,Figma,0.15,272252,3,Active,10
Friday,15-11-2024,42:38.2,VSCode,1.96,329502,2,Active,57
Friday,15-11-2024,43:32.7,Spotify,0.75,619829,3,Inactive,29
Friday,15-11-2024,44:07.2,Postman,2.29,671671,2,Inactive,21
Friday,15-11-2024,45:37.1,GitHub Desktop,4.34,438713,1,Active,60
Friday,15-11-2024,46:25.3,Windows Terminal,0.31,199107,2,Inactive,23
Friday,15-11-2024,47:03.2,Figma,1.1,362276,1,Inactive,35
Friday,15-11-2024,48:34.1,Edge,4.53,623929,3,Active,16
Friday,15-11-2024,49:04.0,GitHub Desktop,3.23,615454,3,Active,11
Friday,15-11-2024,50:40.2,Jira,2.65,540263,1,Inactive,52
Friday,15-11-2024,51:53.5,Figma,1.25,546714,1,Active,12
Friday,15-11-2024,52:54.5,GitHub Desktop,2.76,433910,2,Active,26
Friday,15-11-2024,53:14.6,Figma,4.8,124031,2,Inactive,30
Friday,15-11-2024,54:44.0,Chrome,2.32,164056,2,Inactive,20
Friday,15-11-2024,55:57.4,Windows Terminal,3.92,253662,1,Inactive,53
Friday,15-11-2024,56:00.4,Outlook,0.8,790917,1,Active,19
Friday,15-11-2024,57:40.4,Spotify,3.4,190375,2,Inactive,5
Friday,15-11-2024,58:49.4,Outlook,4.95,209996,3,Inactive,30
Friday,15-11-2024,59:36.2,Slack,2.66,282677,1,Active,25
Friday,15-11-2024,00:36.4,Figma,3.8,141350,3,Inactive,20
Friday,15-11-2024,01:27.7,Outlook,1.52,673283,1,Active,13
Friday,15-11-2024,02:58.0,Microsoft Teams,4.27,135558,3,Active,47
Friday,15-11-2024,03:53.6,Notepad++,4.88,727282,3,Inactive,37
Friday,15-11-2024,04:18.7,Edge,1.56,735015,2,Active,46
Friday,15-11-2024,05:05.3,Netflix,2.31,672199,3,Inactive,56
Friday,15-11-2024,06:49.0,Microsoft Teams,3.51,562847,1,Inactive,16
Friday,15-11-2024,07:15.9,Outlook,2.07,509464,2,Active,39
Friday,15-11-2024,08:49.7,GitHub Desktop,0.23,745485,2,Inactive,29
Friday,15-11-2024,09:49.1,Slack,3.63,795931,2,Inactive,44
Friday,15-11-2024,10:34.5,Discord,2.76,753935,3,Inactive,37
Friday,15-11-2024,11:31.8,Edge,4.2,235777,2,Active,36
Friday,15-11-2024,12:47.0,Outlook,1.66,649859,1,Inactive,46
Friday,15-11-2024,13:11.7,IntelliJ IDEA,1.91,382410,1,Inactive,53
Friday,15-11-2024,14:24.4,Spotify,3.46,696842,1,Active,48
Friday,15-11-2024,15:07.2,Jira,4.51,284452,3,Inactive,59
Friday,15-11-2024,16:23.3,Jira,0.99,649018,2,Inactive,42
Friday,15-11-2024,17:25.2,Edge,1.83,741086,2,Active,45
Friday,15-11-2024,18:15.7,Edge,3.45,704035,2,Inactive,58
Friday,15-11-2024,19:55.2,Postman,2.78,700408,1,Inactive,30
Friday,15-11-2024,20:10.3,Slack,3.45,443807,1,Inactive,51
Friday,15-11-2024,21:59.5,GitHub Desktop,4.58,460029,2,Active,41
Friday,15-11-2024,22:10.4,IntelliJ IDEA,4.35,333067,2,Inactive,11
Friday,15-11-2024,23:14.9,Windows Terminal,0.62,510223,2,Inactive,6
Friday,15-11-2024,24:41.5,Windows Terminal,1.39,505042,3,Inactive,6
Friday,15-11-2024,25:39.3,Git,3.89,401260,2,Active,5
Friday,15-11-2024,26:12.3,Chrome,4.4,637196,3,Active,58
Friday,15-11-2024,27:08.0,Git,3.04,272820,1,Active,38
Friday,15-11-2024,28:53.7,Spotify,2.95,382207,1,Active,58
Friday,15-11-2024,29:23.2,Discord,1.61,441045,2,Inactive,11
Friday,15-11-2024,30:20.9,Spotify,1.09,327117,3,Active,28
Friday,15-11-2024,31:39.9,Postman,4.11,598970,3,Active,20
Friday,15-11-2024,32:51.4,Figma,4.27,148016,1,Inactive,59
Friday,15-11-2024,33:09.7,Chrome,1.49,191369,1,Inactive,16
Friday,15-11-2024,34:29.4,Windows Terminal,4.75,227940,3,Inactive,40
Friday,15-11-2024,35:03.6,Edge,3.81,107053,2,Inactive,13
Friday,15-11-2024,36:15.9,Windows Terminal,2.68,465236,2,Active,13
Friday,15-11-2024,37:59.3,Outlook,4.06,548949,2,Active,25
Friday,15-11-2024,38:55.8,Windows Terminal,2.14,571628,3,Inactive,22
